no.,name,ra,dec,class,visual_flag,visual_class,single_epoch
1,J000007.63+420725.51,0.03179166667,42.12375278,NON-DETECTION,0,,
2,J000010.29-363405.26,0.042875,-36.56812778,COMPACT,0,,
3,J000056.23-082742.05,0.2342916667,-8.461680556,COMPACT,0,,
4,J000116.38+293534.59,0.31825,29.59294167,COMPACT,0,,
5,J000126.44+733042.60,0.3601666667,73.51183333,COMPACT,0,,
6,J000137.86-103727.33,0.40775,-10.62425833,COMPACT,0,,
7,J000147.28+455015.27,0.447,45.837575,COMPACT,0,,
8,J000236.07-081532.42,0.6502916667,-8.259005556,COMPACT,0,,
9,J000303.00-105638.18,0.7625,-10.94393889,COMPACT,0,,
10,J000311.94-070144.34,0.79975,-7.028983333,COMPACT,0,,
11,J000312.73-042728.54,0.8030416667,-4.457927778,COMPACT,0,,
12,J000319.28+430303.42,0.8303333333,43.05095,COMPACT,0,,
13,J000359.23+084138.15,0.9967916667,8.693930556,COMPACT,0,,
14,J000448.98-350023.97,1.204083333,-35.00665833,COMPACT,0,,
15,J000449.15-334050.25,1.204791667,-33.680625,1-SIDE SEPARATED,0,,
16,J000503.30-104421.35,1.26375,-10.73926389,COMPACT,0,,
17,J000541.36-331024.67,1.422333333,-33.17351944,NON-DETECTION,0,,
18,J000547.99-084329.10,1.449958333,-8.72475,COMPACT,0,,
19,J000548.24+285512.55,1.451,28.92015278,COMPACT_D,0,,
20,J000605.88-365358.54,1.5245,-36.89959444,COMPACT,0,,
21,J000614.44-181219.45,1.560166667,-18.20540278,COMPACT,0,,
22,J000626.18-141334.02,1.609083333,-14.22611667,COMPACT,0,,
23,J000629.15+472001.85,1.621458333,47.33384722,COMPACT,0,,
24,J000640.84-332348.17,1.670166667,-33.39671389,VISUAL NEEDED,1,COMPACT,
25,J000652.35+461816.98,1.718125,46.30471667,COMPACT,0,,
26,J000710.65-032029.48,1.794375,-3.341522222,COMPACT,0,,
27,J000718.87+174534.66,1.828625,17.75962778,COMPACT,0,,
28,J000730.82+160732.69,1.878416667,16.12574722,COMPACT,0,,
29,J000805.51-182451.50,2.022958333,-18.41430556,COMPACT,0,,
30,J000812.59+250810.73,2.052458333,25.13631389,COMPACT,0,,
31,J000823.71-245348.25,2.098791667,-24.89673611,COMPACT,0,,
32,J000832.69-271532.42,2.136208333,-27.25900556,COMPACT,0,,
33,J000834.93-124004.34,2.145541667,-12.66787222,COMPACT,0,,
34,J000841.59+141037.58,2.173291667,14.17710556,COMPACT,0,,
35,J000847.20-062433.70,2.196666667,-6.409361111,COMPACT,0,,
36,J000905.03-113947.87,2.270958333,-11.66329722,NON-DETECTION,0,,
37,J000920.73-141410.69,2.336375,-14.23630278,COMPACT,0,,
38,J000923.73+313320.41,2.348875,31.55566944,COMPACT,0,,
39,J000950.48+422258.60,2.460333333,42.38294444,COMPACT_offset,0,,
40,J000954.78+281226.00,2.47825,28.20722222,COMPACT,0,,
41,J001005.87+445416.94,2.524458333,44.90470556,COMPACT,0,,
42,J001011.71+334851.55,2.548791667,33.81431944,COMPACT,0,,
43,J001034.00-250449.48,2.641666667,-25.08041111,COMPACT,0,,
44,J001052.75+350051.15,2.719791667,35.01420833,COMPACT,0,,
45,J001145.10+251818.18,2.937916667,25.30505,VISUAL NEEDED,1,COMPACT,
46,J001146.75+101528.45,2.944791667,10.25790278,COMPACT,0,,
47,J001225.79+513827.80,3.107458333,51.64105556,COMPACT,0,,
48,J001229.31-262319.34,3.122125,-26.38870556,COMPACT,0,,
49,J001243.03-161431.70,3.179291667,-16.24213889,COMPACT,0,,
50,J001308.79-254658.25,3.286625,-25.78284722,NON-DETECTION,0,,
51,J001327.33+015221.38,3.363875,1.872605556,COMPACT,0,,
52,J001328.81+094930.58,3.370041667,9.825161111,COMPACT,0,,
53,J001330.77+461902.91,3.378208333,46.317475,COMPACT,0,,
54,J001331.14-210705.56,3.37975,-21.11821111,NON-DETECTION,0,,
55,J001348.11+354327.51,3.450458333,35.72430833,COMPACT,0,,
56,J001412.68+411335.24,3.552833333,41.22645556,COMPACT,0,,
57,J001426.70+104727.02,3.61125,10.79083889,COMPACT,0,,
58,J001431.67+415605.58,3.631958333,41.93488333,NON-DETECTION,0,,
59,J001442.17+355414.26,3.675708333,35.90396111,NON-DETECTION,0,,
60,J001453.94+512406.87,3.72475,51.40190833,COMPACT,0,,
61,J001459.85-280719.40,3.749375,-28.12205556,COMPACT,0,,
62,J001502.30+364915.66,3.759583333,36.82101667,COMPACT,0,,
63,J001510.55+190229.08,3.793958333,19.04141111,COMPACT,0,,
64,J001527.97+353639.61,3.866541667,35.61100278,COMPACT,0,,
65,J001550.05-243014.39,3.958541667,-24.50399722,COMPACT,0,,
66,J001553.66+352729.56,3.973583333,35.45821111,COMPACT,0,,
67,J001601.70+492832.99,4.007083333,49.47583056,COMPACT,0,,
68,J001625.20-101610.03,4.105,-10.26945278,NON-DETECTION,0,,
69,J001654.73+430354.03,4.228041667,43.06500833,COMPACT,0,,
70,J001702.39+835953.93,4.259958333,83.99831389,COMPACT,0,,
71,J001706.61-303843.92,4.277541667,-30.64553333,COMPACT,0,,
72,J001709.34-234946.05,4.288916667,-23.82945833,COMPACT,0,,
73,J001713.11+130554.37,4.304625,13.09843611,COMPACT,0,,
74,J001722.14+331329.99,4.34225,33.22499722,COMPACT,0,,
75,J001726.48+780829.04,4.360333333,78.1414,COMPACT,0,,
76,J001735.41+152926.73,4.397541667,15.49075833,COMPACT,0,,
77,J001752.63-353818.30,4.469291667,-35.63841667,VISUAL NEEDED,1,COMPACT,
78,J001825.32+805550.25,4.6055,80.930625,COMPACT,0,,
79,J001826.97+111243.50,4.612375,11.21208333,COMPACT,0,,
80,J001827.80+294730.67,4.615833333,29.79185278,COMPACT,0,,
81,J001836.20+121212.47,4.650833333,12.20346389,COMPACT,0,,
82,J001908.42-202627.69,4.785083333,-20.441025,COMPACT,0,,
83,J001926.96-015805.53,4.862333333,-1.968202778,1-SIDE SEPARATED,0,,
84,J001932.88-210138.47,4.887,-21.02735278,VISUAL NEEDED,1,COMPACT,
85,J001952.66-132241.37,4.969416667,-13.37815833,COMPACT,0,,
86,J002006.65-163722.72,5.027708333,-16.62297778,COMPACT,0,,
87,J002006.75+022234.79,5.028125,2.376330556,COMPACT,0,,
88,J002043.61+275623.59,5.181708333,27.93988611,COMPACT,0,,
89,J002119.15+343401.99,5.329791667,34.56721944,COMPACT,0,,
90,J002141.36-010204.42,5.422333333,-1.034561111,COMPACT,0,,
91,J002142.26-090044.42,5.426083333,-9.012338889,COMPACT,0,,
92,J002149.42+363955.07,5.455916667,36.66529722,COMPACT,0,,
93,J002201.49+185353.30,5.506208333,18.89813889,VISUAL NEEDED,1,COMPACT,
94,J002216.10-062559.36,5.567083333,-6.433155556,COMPACT,0,,
95,J002222.37-042418.83,5.593208333,-4.405230556,COMPACT,0,,
96,J002228.52+841845.77,5.618833333,84.31271389,COMPACT,0,,
97,J002235.84+003556.16,5.649333333,0.5989333333,COMPACT,0,,
98,J002254.19-100004.87,5.725791667,-10.00135278,COMPACT,0,,
99,J002304.97+372746.21,5.770708333,37.46283611,COMPACT,0,,
100,J002306.96+010236.89,5.779,1.043580556,COMPACT,0,,
101,J002406.11+240438.62,6.025458333,24.07739444,COMPACT,0,,
102,J002419.23-234238.26,6.080125,-23.71062778,COMPACT,0,,
103,J002427.48+273137.76,6.1145,27.52715556,COMPACT,0,,
104,J002504.16-232509.60,6.267333333,-23.41933333,COMPACT,0,,
105,J002537.45-204934.10,6.406041667,-20.82613889,COMPACT,0,,
106,J002545.51+435622.49,6.439625,43.93958056,COMPACT,0,,
107,J002558.12+294057.87,6.492166667,29.68274167,NON-DETECTION,0,,
108,J002621.66+153231.92,6.59025,15.5422,COMPACT,0,,
109,J002709.61+361925.31,6.790041667,36.32369722,COMPACT,0,,
110,J002713.69-132318.86,6.807041667,-13.38857222,1-SIDE SEPARATED,0,,
111,J002850.25+262758.95,7.209375,26.466375,COMPACT,0,,
112,J002926.40-221131.69,7.36,-22.19213611,COMPACT,0,,
113,J002928.60+205333.78,7.369166667,20.89271667,COMPACT,0,,
114,J002934.24+795223.40,7.392666667,79.87316667,COMPACT,0,,
115,J003001.36-114731.61,7.505666667,-11.79211389,2-SIDE SEPARATED,0,,
116,J003020.44-164713.17,7.585166667,-16.78699167,COMPACT,0,,
117,J003044.67+284602.01,7.686125,28.767225,COMPACT,0,,
118,J003057.86+400029.19,7.741083333,40.00810833,COMPACT,0,,
119,J003111.58+465931.20,7.79825,46.992,COMPACT,0,,
120,J003124.18+485949.68,7.85075,48.99713333,1-SIDE SEPARATED,0,,
121,J003131.94+522631.28,7.883083333,52.44202222,COMPACT_offset,0,,
122,J003148.93+314818.34,7.953875,31.80509444,COMPACT,0,,
123,J003207.88-151446.87,8.032833333,-15.24635278,COMPACT,0,,
124,J003209.19-373653.21,8.038291667,-37.61478056,COMPACT,0,,
125,J003227.61+091124.76,8.115041667,9.190211111,COMPACT,0,,
126,J003246.61-060533.72,8.194208333,-6.0927,COMPACT,0,,
127,J003259.35-345928.88,8.247291667,-34.99135556,COMPACT,0,,
128,J003310.78-281304.87,8.294916667,-28.21801944,COMPACT,0,,
129,J003313.61+774629.24,8.306708333,77.77478889,COMPACT,0,,
130,J003337.83+141507.25,8.407625,14.25201389,COMPACT,0,,
131,J003353.71+334631.98,8.473791667,33.77555,COMPACT,0,,
132,J003426.68+202358.40,8.611166667,20.39955556,COMPACT,0,,
133,J003426.81-135236.87,8.611708333,-13.87690833,COMPACT,0,,
134,J003448.44+004250.84,8.701833333,0.7141222222,NON-DETECTION,0,,
135,J003453.72+183420.79,8.723833333,18.57244167,COMPACT,0,,
136,J003521.97+022051.06,8.841541667,2.347516667,NON-DETECTION,0,,
137,J003554.83-331351.45,8.978458333,-33.23095833,COMPACT,0,,
138,J003635.79+444316.21,9.149125,44.72116944,COMPACT,0,,
139,J003640.17-330530.83,9.167375,-33.09189722,COMPACT,0,,
140,J003716.93-172228.85,9.320541667,-17.37468056,COMPACT,0,,
141,J003727.06+254908.98,9.36275,25.81916111,COMPACT,0,,
142,J003736.24-230225.69,9.401,-23.04046944,COMPACT,0,,
143,J003750.67+493145.27,9.461125,49.52924167,COMPACT,0,,
144,J003815.64+423637.83,9.565166667,42.61050833,COMPACT,0,,
145,J003820.44+053037.83,9.585166667,5.510508333,COMPACT,0,,
146,J003832.83-043848.15,9.636791667,-4.646708333,COMPACT,0,,
147,J003838.18-120740.61,9.659083333,-12.12794722,COMPACT,0,,
148,J003838.80+004347.85,9.661666667,0.7299583333,NON-DETECTION,0,,
149,J003852.98+470008.73,9.72075,47.002425,COMPACT,0,,
150,J003904.05+260649.50,9.766875,26.11375,COMPACT_offset,0,,
151,J003924.34-093406.55,9.851416667,-9.568486111,COMPACT,0,,
152,J003932.06+420424.22,9.883583333,42.07339444,COMPACT,0,,
153,J003942.03+263456.03,9.925125,26.58223056,COMPACT,0,,
154,J004009.12+315338.52,10.038,31.89403333,COMPACT,0,,
155,J004010.71+353350.43,10.044625,35.56400833,NON-DETECTION,0,,
156,J004037.43+365942.00,10.15595833,36.995,COMPACT,0,,
157,J004053.72+435648.07,10.22383333,43.94668611,COMPACT,0,,
158,J004101.82-280554.41,10.25758333,-28.09844722,COMPACT,0,,
159,J004140.72+352809.87,10.41966667,35.46940833,COMPACT,0,,
160,J004154.53+365856.00,10.47720833,36.98222222,VISUAL NEEDED,1,COMPACT,
161,J004201.96+453013.11,10.50816667,45.50364167,COMPACT,0,,
162,J004208.11+364112.93,10.53379167,36.686925,COMPACT,0,,
163,J004209.02+350824.50,10.53758333,35.14013889,COMPACT,0,,
164,J004332.59+265547.54,10.88579167,26.92987222,COMPACT,0,,
165,J004334.12-044300.67,10.89216667,-4.716852778,COMPACT,0,,
166,J004345.91-202956.20,10.94129167,-20.49894444,COMPACT,0,,
167,J004348.20+180431.63,10.95083333,18.07545278,COMPACT,0,,
168,J004348.66-111607.23,10.95275,-11.268675,COMPACT,0,,
169,J004359.97-344630.47,10.999875,-34.77513056,COMPACT_offset,0,,
170,J004403.38-013449.33,11.01408333,-1.580369444,COMPACT,0,,
171,J004421.22-272844.50,11.08841667,-27.47902778,COMPACT,0,,
172,J004431.70+342133.83,11.13208333,34.35939722,COMPACT,0,,
173,J004438.72-094948.21,11.16133333,-9.830058333,COMPACT,0,,
174,J004526.20-110825.67,11.35916667,-11.14046389,COMPACT,0,,
175,J004623.12+355339.62,11.59633333,35.89433889,COMPACT,0,,
176,J004701.71+754526.73,11.757125,75.757425,VISUAL NEEDED,1,NON-DETECTION,
177,J004720.08-304421.98,11.83366667,-30.73943889,COMPACT,0,,
178,J004755.23+394857.59,11.980125,39.81599722,1-SIDE EXTENDED,0,,
179,J004804.83-261459.82,12.020125,-26.24995,COMPACT_D,0,,
180,J004821.56+054823.06,12.08983333,5.806405556,COMPACT,0,,
181,J004841.19+173951.88,12.171625,17.66441111,COMPACT,0,,
182,J004956.89+165800.24,12.48704167,16.96673333,VISUAL NEEDED,1,COMPACT,
183,J005044.25+364958.54,12.684375,36.83292778,COMPACT,0,,
184,J005054.37+495645.44,12.72654167,49.94595556,COMPACT,0,,
185,J005110.74-263637.29,12.79475,-26.61035833,COMPACT,0,,
186,J005214.07+501908.67,13.058625,50.319075,COMPACT_offset,0,,
187,J005238.72-242503.13,13.16133333,-24.41753611,NON-DETECTION,0,,
188,J005326.57-214537.97,13.36070833,-21.76054722,COMPACT,0,,
189,J005343.22-354627.51,13.43008333,-35.77430833,COMPACT,0,,
190,J005349.21-000058.25,13.45504167,-0.01618055556,COMPACT_D,0,,
191,J005353.21+202009.97,13.47170833,20.33610278,COMPACT,0,,
192,J005400.21+300731.58,13.500875,30.12543889,COMPACT,0,,
193,J005400.99-352127.93,13.504125,-35.35775833,COMPACT,0,,
194,J005422.33-292727.66,13.59304167,-29.45768333,COMPACT,0,,
195,J005424.78-154825.61,13.60325,-15.80711389,1-SIDE SEPARATED,0,,
196,J005442.94-140241.33,13.67891667,-14.04481389,COMPACT,0,,
197,J005505.05-024535.60,13.77104167,-2.759888889,COMPACT,0,,
198,J005519.33+245700.54,13.83054167,24.95015,COMPACT,0,,
199,J005530.59+354435.44,13.87745833,35.74317778,COMPACT,0,,
200,J005540.03+500931.12,13.91679167,50.15864444,COMPACT,0,,
201,J005542.70+450701.45,13.92791667,45.11706944,COMPACT,0,,
202,J005548.75-271120.31,13.953125,-27.188975,COMPACT,0,,
203,J005548.86+411410.97,13.95358333,41.23638056,COMPACT_offset,0,,
204,J005549.92+142942.43,13.958,14.49511944,VISUAL NEEDED,1,COMPACT,
205,J005553.95-303442.06,13.97479167,-30.57835,COMPACT,0,,
206,J005635.34-233352.24,14.14725,-23.56451111,COMPACT_offset,0,,
207,J005727.37-012739.56,14.36404167,-1.460988889,COMPACT,0,,
208,J005732.25+134855.09,14.384375,13.81530278,COMPACT,0,,
209,J005733.49-172649.04,14.38954167,-17.44695556,COMPACT,0,,
210,J005753.71+180430.08,14.47379167,18.07502222,NON-DETECTION,0,,
211,J005829.24-285906.93,14.62183333,-28.98525833,COMPACT,0,,
212,J005838.82-190818.62,14.66175,-19.13850556,COMPACT,0,,
213,J005852.93-381004.64,14.72054167,-38.16795556,COMPACT,0,,
214,J005907.65+174114.87,14.781875,17.68746389,COMPACT,0,,
215,J005916.93-015017.63,14.82054167,-1.838230556,COMPACT,0,,
216,J005938.76-184428.74,14.9115,-18.74131667,COMPACT,0,,
217,J005947.93-064409.35,14.94970833,-6.735930556,COMPACT,0,,
218,J010001.64-352438.41,15.00683333,-35.41066944,COMPACT,0,,
219,J010009.32-190456.38,15.03883333,-19.08232778,VISUAL NEEDED,1,COMPACT,
220,J010010.72-023451.64,15.04466667,-2.581011111,COMPACT,0,,
221,J010011.82+192652.50,15.04925,19.44791667,COMPACT,0,,
222,J010042.62+282751.33,15.17758333,28.46425833,COMPACT,0,,
223,J010052.74-003135.79,15.21975,-0.5266083333,COMPACT,0,,
224,J010218.87-393015.36,15.578625,-39.50426667,1-SIDE SEPARATED,0,,
225,J010223.38+192059.02,15.59741667,19.34972778,COMPACT_offset,0,,
226,J010235.70+203215.87,15.64875,20.53774167,COMPACT,0,,
227,J010237.34+042100.22,15.65558333,4.350061111,COMPACT,0,,
228,J010325.65-232024.51,15.856875,-23.34014167,COMPACT_offset,0,,
229,J010336.99+355429.13,15.904125,35.90809167,COMPACT,0,,
230,J010353.22+351322.73,15.97175,35.22298056,COMPACT,0,,
231,J010518.30-224801.10,16.32625,-22.80030556,COMPACT,0,,
232,J010539.03-131724.62,16.412625,-13.29017222,COMPACT,0,,
233,J010547.11+195127.53,16.44629167,19.85764722,COMPACT,0,,
234,J010603.85+813928.26,16.51604167,81.65785,COMPACT,0,,
235,J010630.76+032455.33,16.62816667,3.415369444,COMPACT,0,,
236,J010654.99+120850.65,16.729125,12.14740278,COMPACT_offset,0,,
237,J010711.78-121123.33,16.79908333,-12.18981389,COMPACT,0,,
238,J010713.55+854053.51,16.80645833,85.68153056,COMPACT,0,,
239,J010737.89-191508.82,16.907875,-19.25245,COMPACT,0,,
240,J010746.51+072228.09,16.94379167,7.374469444,COMPACT,0,,
241,J010759.87+374650.64,16.99945833,37.78073333,COMPACT,0,,
242,J010816.63+043537.10,17.06929167,4.593638889,COMPACT,0,,
243,J010819.61+100353.98,17.08170833,10.06499444,COMPACT,0,,
244,J010956.86-190928.40,17.48691667,-19.15788889,COMPACT,0,,
245,J011021.58-355923.59,17.58991667,-35.98988611,COMPACT,0,,
246,J011033.27+231051.79,17.638625,23.18105278,COMPACT,0,,
247,J011035.53+412236.71,17.64804167,41.37686389,COMPACT,0,,
248,J011043.91+041314.06,17.68295833,4.220572222,COMPACT,0,,
249,J011050.00-125503.83,17.70833333,-12.91773056,COMPACT,0,,
250,J011118.79+271856.92,17.82829167,27.31581111,COMPACT_D,0,,
251,J011126.40+300134.23,17.86,30.026175,COMPACT,0,,
252,J011128.95-032157.74,17.870625,-3.366038889,COMPACT,0,,
253,J011130.19+053627.16,17.87579167,5.607544444,COMPACT,0,,
254,J011141.53-343034.23,17.92304167,-34.50950833,COMPACT,0,,
255,J011155.68-263047.00,17.982,-26.51305556,NON-DETECTION,0,,
256,J011231.10+411307.28,18.12958333,41.21868889,COMPACT,0,,
257,J011232.25-294700.22,18.134375,-29.78339444,COMPACT,0,,
258,J011309.93+335332.46,18.291375,33.89235,COMPACT,0,,
259,J011320.71-320739.94,18.33629167,-32.12776111,COMPACT,0,,
260,J011322.45-290623.33,18.34354167,-29.10648056,COMPACT,0,,
261,J011329.55+234740.52,18.373125,23.79458889,VISUAL NEEDED,1,NON-DETECTION,
262,J011444.36+200957.17,18.68483333,20.16588056,COMPACT,0,,
263,J011459.59+330031.63,18.74829167,33.00878611,COMPACT,0,,
264,J011501.73-340027.28,18.75720833,-34.00757778,COMPACT,0,,
265,J011525.03-311557.35,18.85429167,-31.26593056,COMPACT,0,,
266,J011528.69+244503.01,18.86954167,24.75083611,COMPACT,0,,
267,J011528.88+381324.06,18.87033333,38.22335,COMPACT,0,,
268,J011528.96-291844.34,18.87066667,-29.31231667,COMPACT,0,,
269,J011533.37-030333.52,18.88904167,-3.059311111,COMPACT,0,,
270,J011536.80-295558.15,18.90333333,-29.93281944,COMPACT,0,,
271,J011542.06-362718.05,18.92525,-36.45501389,COMPACT,0,,
272,J011546.34-233130.31,18.94308333,-23.52508611,COMPACT,0,,
273,J011553.28+061657.30,18.972,6.282583333,COMPACT,0,,
274,J011555.47-274431.54,18.981125,-27.74209444,COMPACT,0,,
275,J011607.40-050536.80,19.03083333,-5.093555556,COMPACT,0,,
276,J011627.63+090841.97,19.115125,9.144991667,COMPACT_offset,0,,
277,J011640.20-160557.33,19.1675,-16.09925833,COMPACT,0,,
278,J011648.73+043352.40,19.20304167,4.564555556,COMPACT,0,,
279,J011709.53+491531.32,19.28970833,49.2587,COMPACT,0,,
280,J011721.32+384311.85,19.33883333,38.71995833,COMPACT,0,,
281,J011813.38+441532.26,19.55575,44.25896111,COMPACT,0,,
282,J011815.88-032248.97,19.56616667,-3.380269444,COMPACT,0,,
283,J011818.73+132237.23,19.57804167,13.37700833,COMPACT,0,,
284,J011859.05-064600.91,19.74604167,-6.766919444,COMPACT,0,,
285,J011907.86-103813.31,19.78275,-10.63703056,COMPACT,0,,
286,J011911.86-112820.86,19.79941667,-11.47246111,COMPACT,0,,
287,J011915.19+493428.27,19.81329167,49.57451944,COMPACT,0,,
288,J011927.51+083844.60,19.864625,8.645722222,COMPACT,0,,
289,J011946.13-304045.14,19.94220833,-30.67920556,COMPACT,0,,
290,J012002.74+264331.72,20.01141667,26.72547778,COMPACT,0,,
291,J012057.24+293324.23,20.2385,29.55673056,COMPACT,0,,
292,J012109.41-243057.38,20.28920833,-24.51593889,COMPACT,0,,
293,J012126.73-010744.68,20.361375,-1.129077778,NON-DETECTION,0,,
294,J012134.45+045942.24,20.39354167,4.995066667,COMPACT,0,,
295,J012143.35+204118.69,20.430625,20.688525,COMPACT,0,,
296,J012145.78+370240.63,20.44075,37.04461944,COMPACT,0,,
297,J012152.70-391544.21,20.46958333,-39.26228056,COMPACT,0,,
298,J012210.71+093146.57,20.544625,9.529602778,COMPACT,0,,
299,J012211.39-353432.94,20.54745833,-35.57581667,VISUAL NEEDED,1,NON-DETECTION,
300,J012225.70+053337.76,20.60708333,5.560488889,COMPACT,0,,
301,J012320.30+381257.75,20.83458333,38.21604167,COMPACT_offset,0,,
302,J012331.19+343542.56,20.87995833,34.59515556,VISUAL NEEDED,1,COMPACT,
303,J012339.71-033551.13,20.91545833,-3.597536111,COMPACT,0,,
304,J012340.39+421017.75,20.91829167,42.17159722,COMPACT,0,,
305,J012410.98+164326.69,21.04575,16.72408056,COMPACT,0,,
306,J012419.55+285322.93,21.08145833,28.88970278,COMPACT,0,,
307,J012432.82+364322.94,21.13675,36.72303889,COMPACT,0,,
308,J012442.42+013716.22,21.17675,1.621172222,COMPACT,0,,
309,J012447.10+262533.46,21.19625,26.42596111,2-SIDE SEPARATED,0,,
310,J012452.74+760742.21,21.21975,76.12839167,COMPACT,0,,
311,J012523.77+432329.84,21.34904167,43.39162222,COMPACT,0,,
312,J012525.17+075901.20,21.354875,7.983666667,COMPACT_D,0,,
313,J012602.77-055848.03,21.51154167,-5.980008333,COMPACT,0,,
314,J012622.40-013756.38,21.59333333,-1.632327778,COMPACT,0,,
315,J012624.00+185216.71,21.6,18.87130833,COMPACT,0,,
316,J012629.54+300505.53,21.62308333,30.08486944,COMPACT,0,,
317,J012630.60+145238.10,21.6275,14.87725,NON-DETECTION,0,,
318,J012635.79+791000.67,21.649125,79.16685278,COMPACT,0,,
319,J012644.18+303636.71,21.68408333,30.61019722,COMPACT_offset,0,,
320,J012650.54-155900.80,21.71058333,-15.98355556,COMPACT,0,,
321,J012703.62-134024.48,21.76508333,-13.67346667,COMPACT,0,,
322,J012712.80+211138.78,21.80333333,21.19410556,COMPACT,0,,
323,J012715.05+020844.67,21.81270833,2.145741667,2-SIDE SEPARATED,0,,
324,J012725.34+093252.78,21.85558333,9.547994444,COMPACT,0,,
325,J012733.78+102410.47,21.89075,10.40290833,COMPACT,0,,
326,J012743.88-275152.84,21.93283333,-27.86467778,VISUAL NEEDED,1,COMPACT,
327,J012750.83-001346.47,21.96179167,-0.229575,COMPACT,0,,
328,J012751.60+153031.70,21.965,15.50880556,COMPACT_offset,0,,
329,J012751.72+292757.50,21.9655,29.46597222,VISUAL NEEDED,1,NON-DETECTION,
330,J012804.59+173619.42,22.019125,17.60539444,COMPACT,0,,
331,J012814.56-254742.02,22.06066667,-25.79500556,COMPACT,0,,
332,J012815.70+342627.92,22.06541667,34.44108889,COMPACT,0,,
333,J012816.04+493701.84,22.06683333,49.61717778,COMPACT,0,,
334,J012819.94+011824.34,22.08308333,1.306761111,COMPACT,0,,
335,J012820.26-321802.08,22.08441667,-32.30057778,COMPACT,0,,
336,J012842.32+322113.06,22.17633333,32.35362778,COMPACT,0,,
337,J012849.34-082611.71,22.20558333,-8.436586111,NON-DETECTION,0,,
338,J013000.05-331324.88,22.50020833,-33.22357778,COMPACT,0,,
339,J013039.04+042226.36,22.66266667,4.373988889,NON-DETECTION,0,,
340,J013114.58+132349.21,22.81075,13.39700278,COMPACT,0,,
341,J013127.30-095553.43,22.86375,-9.931508333,COMPACT,0,,
342,J013127.34-032100.21,22.86391667,-3.350058333,COMPACT,0,,
343,J013143.71+290540.84,22.932125,29.09467778,COMPACT,0,,
344,J013234.35+074336.31,23.143125,7.726752778,COMPACT,0,,
345,J013236.41-041102.93,23.15170833,-4.184147222,COMPACT,0,,
346,J013241.61+411331.26,23.173375,41.22535,COMPACT,0,,
347,J013257.31+131203.20,23.23879167,13.20088889,COMPACT,0,,
348,J013259.75+423356.03,23.24895833,42.56556389,COMPACT,0,,
349,J013335.61+353451.99,23.398375,35.58110833,COMPACT,0,,
350,J013410.91-115205.60,23.54545833,-11.86822222,VISUAL NEEDED,1,COMPACT,
351,J013444.19+515218.37,23.684125,51.87176944,COMPACT,0,,
352,J013502.56+094403.15,23.76066667,9.734208333,COMPACT,0,,
353,J013523.63-272813.19,23.84845833,-27.47033056,COMPACT,0,,
354,J013523.98+395506.42,23.84991667,39.91845,COMPACT,0,,
355,J013545.03+490517.17,23.937625,49.08810278,COMPACT,0,,
356,J013559.42+782403.35,23.99758333,78.40093056,COMPACT,0,,
357,J013658.82+024335.74,24.24508333,2.726594444,NON-DETECTION,0,,
358,J013730.89-063329.54,24.37870833,-6.558205556,COMPACT,0,,
359,J013737.63+723856.28,24.40679167,72.64896667,COMPACT,0,,
360,J013814.21+382950.76,24.55920833,38.49743333,COMPACT,0,,
361,J013823.27+121347.79,24.59695833,12.22994167,COMPACT,0,,
362,J013829.04+290253.00,24.621,29.04805556,COMPACT,0,,
363,J013836.02-051849.36,24.65008333,-5.313711111,COMPACT,0,,
364,J013838.16-174856.98,24.659,-17.81582778,COMPACT,0,,
365,J013915.61-392857.48,24.81504167,-39.48263333,COMPACT,0,,
366,J013915.93-170541.68,24.816375,-17.09491111,COMPACT,0,,
367,J013930.27-243901.38,24.876125,-24.65038333,NON-DETECTION,0,,
368,J013938.44+174922.02,24.91016667,17.82278333,COMPACT,0,,
369,J014015.29-043838.56,25.06370833,-4.644044444,COMPACT,0,,
370,J014015.61+123530.48,25.06504167,12.5918,COMPACT,0,,
371,J014016.60+402651.19,25.06916667,40.44755278,COMPACT,0,,
372,J014040.88-075849.20,25.17033333,-7.980333333,COMPACT,0,,
373,J014118.07+160017.40,25.32529167,16.00483333,COMPACT,0,,
374,J014123.53-054937.97,25.34804167,-5.827213889,COMPACT,0,,
375,J014148.63+372318.47,25.452625,37.38846389,COMPACT,0,,
376,J014151.33+063826.59,25.463875,6.640719444,NON-DETECTION,0,,
377,J014155.38+161950.29,25.48075,16.33063611,COMPACT,0,,
378,J014204.77-011127.62,25.519875,-1.191005556,COMPACT,0,,
379,J014216.40+154651.70,25.56833333,15.78102778,COMPACT,0,,
380,J014238.41-073320.35,25.66004167,-7.555652778,COMPACT,0,,
381,J014305.59-344135.11,25.77329167,-34.69308611,COMPACT,0,,
382,J014318.52-010212.15,25.82716667,-1.036708333,COMPACT,0,,
383,J014318.63+022821.02,25.827625,2.472505556,COMPACT,0,,
384,J014328.91-282149.35,25.87045833,-28.36370833,COMPACT,0,,
385,J014338.15-173202.15,25.90895833,-17.53393056,COMPACT,0,,
386,J014355.19+494636.36,25.97995833,49.77676667,COMPACT,0,,
387,J014412.94-330502.51,26.05391667,-33.08403056,NON-DETECTION,0,,
388,J014419.07+251724.11,26.07945833,25.29003056,NON-DETECTION,0,,
