no.,name,ra,dec,class,visual_flag,visual_class,single_epoch
1881,J040216.79-145821.06,60.56995833,-14.97251667,COMPACT_D,0,,
1882,J040221.25-314725.91,60.58854167,-31.79053056,COMPACT_D,0,,
1883,J040232.15-192000.13,60.63395833,-19.33336944,COMPACT,0,,
1884,J040248.97-114440.68,60.70404167,-11.74463333,COMPACT,0,,
1885,J040254.43+643510.07,60.72679167,64.58613056,COMPACT,0,,
1886,J040303.18+374700.13,60.76325,37.78336944,COMPACT_D,0,,
1887,J040303.94-394904.72,60.76641667,-39.81797778,COMPACT,0,,
1888,J040305.57+260001.83,60.77320833,26.00050833,COMPACT_D,0,,
1889,J040306.34+635607.87,60.77641667,63.93551944,1-SIDE SEPARATED,0,,
1890,J040314.06-180954.02,60.80858333,-18.16500556,COMPACT_D,0,,
1891,J040328.05+032459.29,60.866875,3.416469444,1-SIDE SEPARATED,0,,
1892,J040332.13-053713.84,60.883875,-5.620511111,2-SIDE SEPARATED,0,,
1893,J040341.74-244408.47,60.92391667,-24.73568611,COMPACT_D,0,,
1894,J040358.09+373609.25,60.99204167,37.60256944,1-SIDE SEPARATED,0,,
1895,J040415.20+523148.06,61.06333333,52.53001667,COMPACT,0,,
1896,J040421.21+611047.71,61.088375,61.17991944,COMPACT,0,,
1897,J040442.59+290211.82,61.17745833,29.03661667,2-SIDE SEPARATED,0,,
1898,J040501.22+161025.47,61.25508333,16.17374167,COMPACT_D,0,,
1899,J040520.84-220300.03,61.33683333,-22.05000833,COMPACT,0,,
1900,J040531.78+541151.43,61.38241667,54.19761944,2-SIDE SEPARATED,0,,
1901,J040534.00-130813.68,61.39166667,-13.13713333,COMPACT_D,0,,
1902,J040544.83+345001.03,61.43679167,34.83361944,COMPACT,0,,
1903,J040620.55+725552.28,61.585625,72.93118889,COMPACT,0,,
1904,J040627.12-200357.63,61.613,-20.06600833,1-SIDE SEPARATED,0,,
1905,J040634.31+063715.25,61.64295833,6.620902778,COMPACT_D,0,,
1906,J040638.79+185042.81,61.661625,18.845225,COMPACT,0,,
1907,J040652.59+284326.22,61.719125,28.72395,1-SIDE SEPARATED,0,,
1908,J040659.03-382628.01,61.74595833,-38.44111389,COMPACT,0,,EP01
1909,J040718.88-175308.15,61.82866667,-17.88559722,COMPACT,0,,
1910,J040728.74+175051.60,61.86975,17.84766667,1-SIDE EXTENDED,0,,
1911,J040729.08+074208.06,61.87116667,7.702238889,COMPACT_D,0,,
1912,J040737.87+063804.61,61.90779167,6.634613889,2-SIDE EXTENDED,0,,
1913,J040748.43-121136.63,61.95179167,-12.19350833,1-SIDE EXTENDED,0,,
1914,J040750.84-381220.73,61.96183333,-38.20575833,COMPACT,0,,EP01
1915,J040753.22-055604.10,61.97175,-5.934472222,2-SIDE EXTENDED,0,,
1916,J040840.01-202030.20,62.16670833,-20.34172222,COMPACT,0,,
1917,J040857.97+084915.09,62.24154167,8.820858333,1-SIDE SEPARATED,0,,
1918,J040859.65-052940.57,62.24854167,-5.494602778,COMPACT_D,0,,
1919,J040905.44-092349.72,62.27266667,-9.397144444,COMPACT,0,,
1920,J040905.77-123848.05,62.27404167,-12.64668056,COMPACT,0,,
1921,J040906.67-175710.15,62.27779167,-17.95281944,COMPACT_D,0,,
1922,J040922.01+121739.85,62.34170833,12.29440278,COMPACT_D,0,,
1923,J040922.35-283859.57,62.343125,-28.64988056,1-SIDE SEPARATED,0,,
1924,J040924.09+123142.58,62.350375,12.52849444,COMPACT,0,,
1925,J040934.45+822930.49,62.39354167,82.49180278,COMPACT,0,,
1926,J040946.58-040003.51,62.44408333,-4.000975,COMPACT_D,0,,
1927,J040957.32+022221.49,62.48883333,2.372636111,1-SIDE SEPARATED,0,,
1928,J041000.08+553853.66,62.50033333,55.64823889,1-SIDE SEPARATED,0,,
1929,J041008.60-354019.12,62.53583333,-35.67197778,1-SIDE SEPARATED,0,,
1930,J041036.63-195746.62,62.652625,-19.96295,COMPACT,0,,
1931,J041042.45-341002.02,62.676875,-34.16722778,COMPACT_D,0,,
1932,J041045.60+765645.24,62.69,76.9459,COMPACT,0,,EP02
1933,J041059.92+421608.96,62.74966667,42.26915556,COMPACT,0,,
1934,J041108.56-370413.17,62.78566667,-37.070325,1-SIDE SEPARATED,0,,
1935,J041140.65+171405.17,62.919375,17.23476944,COMPACT,0,,
1936,J041150.06-080758.95,62.95858333,-8.133041667,COMPACT,0,,
1937,J041207.91+311913.97,63.03295833,31.32054722,1-SIDE SEPARATED,0,,
1938,J041241.51+742106.40,63.17295833,74.35177778,COMPACT,0,,
1939,J041243.67+230505.46,63.18195833,23.08485,COMPACT_D,0,,
1940,J041254.24-022214.07,63.226,-2.370575,2-SIDE SEPARATED,0,,
1941,J041327.00+435831.77,63.3625,43.97549167,COMPACT,0,,
1942,J041331.50+045248.38,63.38125,4.880105556,COMPACT,0,,
1943,J041337.09+525052.77,63.40454167,52.84799167,COMPACT,0,,
1944,J041405.93-122418.98,63.52470833,-12.40527222,COMPACT,0,,
1945,J041418.05-011111.05,63.57520833,-1.186402778,COMPACT,0,,
1946,J041420.48-371039.69,63.58533333,-37.17769167,COMPACT,0,,
1947,J041429.98-014900.63,63.62491667,-1.816841667,COMPACT,0,,
1948,J041441.05-244533.76,63.67104167,-24.75937778,COMPACT,0,,
1949,J041503.06-081706.92,63.76275,-8.285255556,COMPACT,0,,
1950,J041504.81-035834.68,63.77004167,-3.9763,COMPACT,0,,
1951,J041508.70-292903.28,63.78625,-29.48424444,2-SIDE SEPARATED,0,,
1952,J041536.42-391700.20,63.90175,-39.28338889,COMPACT,0,,
1953,J041541.00+285104.52,63.92083333,28.85125556,COMPACT,0,,
1954,J041544.71-325915.85,63.93629167,-32.98773611,COMPACT_D,0,,
1955,J041550.32+370131.86,63.95966667,37.02551667,COMPACT,0,,
1956,J041604.36-205627.50,64.01816667,-20.94097222,COMPACT_D,0,,
1957,J041627.95-093551.33,64.11645833,-9.597591667,COMPACT,0,,
1958,J041631.84-153653.58,64.13266667,-15.61488333,COMPACT,0,,
1959,J041634.57-254503.54,64.14404167,-25.75098333,COMPACT,0,,
1960,J041636.54-185108.40,64.15225,-18.85233333,COMPACT_D,0,,
1961,J041649.65-323156.43,64.206875,-32.53234167,COMPACT,0,,
1962,J041652.49+010523.90,64.21870833,1.089972222,1-SIDE SEPARATED,0,,
1963,J041703.22-092942.10,64.26341667,-9.495027778,1-SIDE SEPARATED,0,,
1964,J041716.78-055345.57,64.31991667,-5.895991667,2-SIDE EXTENDED,0,,
1965,J041718.83+363148.13,64.32845833,36.53003611,COMPACT,0,,
1966,J041758.26-025019.35,64.49275,-2.838708333,COMPACT,0,,
1967,J041759.26+332500.73,64.49691667,33.41686944,COMPACT,0,,
1968,J041801.85+441731.26,64.50770833,44.29201667,2-SIDE SEPARATED,0,,
1969,J041819.51+155114.10,64.58129167,15.85391667,COMPACT,0,,
1970,J041827.09+162217.98,64.612875,16.37166111,COMPACT,0,,
1971,J041830.72+513445.95,64.628,51.57943056,COMPACT,0,,
1972,J041846.11+545345.67,64.692125,54.89601944,COMPACT_D,0,,
1973,J041854.65+435216.32,64.72770833,43.8712,2-SIDE SEPARATED,0,,
1974,J041904.75-370634.58,64.76979167,-37.10960556,COMPACT,0,,
1975,J041909.16-211247.39,64.78816667,-21.21316389,COMPACT_D,0,,
1976,J041919.32+572301.00,64.8305,57.38361111,COMPACT_D,0,,
1977,J041921.53+021000.83,64.83970833,2.166897222,COMPACT,0,,
1978,J041935.40-184607.49,64.8975,-18.76874722,COMPACT,0,,
1979,J041943.30-103515.02,64.93041667,-10.58750556,COMPACT,0,,
1980,J041947.21-301023.89,64.94670833,-30.17330278,COMPACT,0,,
1981,J041953.07-380619.93,64.971125,-38.10553611,2-SIDE SEPARATED,0,,
1982,J041953.16+003249.79,64.9715,0.5471638889,COMPACT,0,,
1983,J042013.58+384943.06,65.05658333,38.82862778,COMPACT,0,,
1984,J042018.39-150126.65,65.076625,-15.02406944,2-SIDE EXTENDED,0,,
1985,J042025.10-374445.07,65.10458333,-37.74585278,COMPACT,0,,
1986,J042029.79-344658.10,65.124125,-34.78280556,COMPACT,0,,
1987,J042036.45-284114.86,65.151875,-28.68746111,COMPACT_D,0,,
1988,J042049.34+252627.51,65.20558333,25.440975,COMPACT_D,0,,
1989,J042100.73-335131.21,65.25304167,-33.85866944,1-SIDE SEPARATED,0,,
1990,J042103.21+615438.76,65.263375,61.91076667,COMPACT,0,,
1991,J042115.33+625622.83,65.313875,62.939675,COMPACT,0,,
1992,J042151.81+435210.78,65.465875,43.86966111,COMPACT,0,,
1993,J042158.78-145853.43,65.49491667,-14.98150833,COMPACT,0,,
1994,J042205.33+701535.06,65.52220833,70.25973889,1-SIDE SEPARATED,0,,
1995,J042210.79-064345.35,65.54495833,-6.729263889,COMPACT,0,,
1996,J042214.81-384453.16,65.56170833,-38.7481,COMPACT_D,0,,
1997,J042224.01+081618.57,65.60004167,8.271825,1-SIDE EXTENDED,0,,
1998,J042244.39+532426.06,65.68495833,53.40723889,COMPACT,0,,
1999,J042247.94+114304.72,65.69975,11.71797778,COMPACT,0,,
2000,J042252.21+021926.91,65.71754167,2.324141667,COMPACT_D,0,,
2001,J042255.04-050532.05,65.72933333,-5.092236111,COMPACT,0,,
2002,J042300.79+055047.55,65.75329167,5.846541667,COMPACT,0,,
2003,J042301.97+210801.68,65.75820833,21.1338,COMPACT_D,0,,
2004,J042315.80-012032.76,65.81583333,-1.342433333,COMPACT_D,0,,
2005,J042316.62-143122.56,65.81925,-14.52293333,COMPACT,0,,
2006,J042337.58-110858.29,65.90658333,-11.149525,2-SIDE EXTENDED,0,,
2007,J042346.91-340242.25,65.94545833,-34.04506944,2-SIDE EXTENDED,0,,
2008,J042354.17-222400.14,65.97570833,-22.40003889,2-SIDE EXTENDED,0,,
2009,J042356.01+415002.74,65.983375,41.83409444,COMPACT_D,0,,
2010,J042359.08-151314.10,65.99616667,-15.22058333,1-SIDE SEPARATED,0,,
2011,J042402.57+022642.66,66.01070833,2.445183333,COMPACT_D,0,,
2012,J042406.85+610310.14,66.02854167,61.05281667,COMPACT,0,,
2013,J042408.56+020424.89,66.03566667,2.073580556,COMPACT_D,0,,
2014,J042427.03+374239.37,66.112625,37.71093611,COMPACT,0,,
2015,J042432.81-085648.78,66.13670833,-8.946883333,COMPACT,0,,
2016,J042433.72-384841.70,66.1405,-38.81158333,COMPACT_D,0,,
2017,J042439.06+463632.98,66.16275,46.60916111,COMPACT,0,,
2018,J042442.25-375620.75,66.17604167,-37.93909722,COMPACT_D,0,,
2019,J042446.84+003606.33,66.19516667,0.6017583333,COMPACT_D,0,,
2020,J042453.11-375158.62,66.22129167,-37.86628333,COMPACT,0,,
2021,J042514.49+202458.96,66.310375,20.41637778,COMPACT,0,,
2022,J042524.66-241417.39,66.35275,-24.23816389,COMPACT,0,,
2023,J042526.05-222712.20,66.35854167,-22.45338889,COMPACT_D,0,,
2024,J042527.61+523316.09,66.36504167,52.55446944,1-SIDE SEPARATED,0,,
2025,J042529.85-195754.56,66.374375,-19.96515556,COMPACT,0,,
2026,J042559.87+802413.23,66.49945833,80.403675,COMPACT,0,,
2027,J042604.29-101538.67,66.517875,-10.26074167,COMPACT,0,,
2028,J042604.96+412654.53,66.52066667,41.44848056,2-SIDE SEPARATED,0,,
2029,J042621.01+054222.76,66.58754167,5.706322222,COMPACT,0,,
2030,J042629.15+705209.81,66.62145833,70.86939167,COMPACT,0,,
2031,J042633.48-120008.63,66.6395,-12.00239722,2-SIDE EXTENDED,0,,
2032,J042636.60+051819.91,66.6525,5.305530556,COMPACT_D,0,,
2033,J042636.87+494807.18,66.653625,49.80199444,COMPACT,0,,
2034,J042650.07+682552.95,66.708625,68.431375,COMPACT_D,0,,
2035,J042655.62+782909.02,66.73175,78.48583889,1-SIDE SEPARATED,0,,
2036,J042656.47+592138.70,66.73529167,59.36075,COMPACT,0,,
2037,J042707.30-130253.72,66.78041667,-13.04825556,COMPACT_D,0,,
2038,J042721.65-390100.11,66.84020833,-39.01669722,COMPACT_D,0,,
2039,J042722.67+024200.02,66.84445833,2.700005556,COMPACT,0,,
2040,J042729.45-183533.57,66.87270833,-18.59265833,COMPACT,0,,
2041,J042747.57+045708.30,66.94820833,4.952305556,COMPACT,0,,
2042,J042747.91-125953.71,66.949625,-12.99825278,COMPACT,0,,
2043,J042757.73-093639.51,66.99054167,-9.610975,COMPACT,0,,
2044,J042803.76+122724.57,67.01566667,12.456825,COMPACT,0,,
2045,J042835.63+173223.65,67.14845833,17.53990278,COMPACT_D,0,,
2046,J042840.42-375619.39,67.16841667,-37.93871944,COMPACT,0,,EP02
2047,J042846.70+551814.32,67.19458333,55.30397778,2-SIDE EXTENDED,0,,
2048,J042853.91+101947.98,67.224625,10.32999444,COMPACT,0,,
2049,J042854.08-374445.10,67.22533333,-37.74586111,COMPACT,0,,EP02
2050,J042859.03-313707.00,67.24595833,-31.61861111,2-SIDE SEPARATED,0,,
2051,J042859.09+501138.04,67.24620833,50.1939,COMPACT,0,,
2052,J042906.02+671016.36,67.27508333,67.17121111,2-SIDE EXTENDED,0,,
2053,J042911.49+852020.27,67.297875,85.33896389,COMPACT,0,,
2054,J042927.23+074730.05,67.36345833,7.791680556,COMPACT,0,,
2055,J042929.55+695922.75,67.373125,69.98965278,2-SIDE SEPARATED,0,,
2056,J042940.13-363053.64,67.41720833,-36.5149,COMPACT,0,,
2057,J042949.35-161317.57,67.455625,-16.22154722,COMPACT,0,,
2058,J042952.96+272437.84,67.47066667,27.41051111,COMPACT_D,0,,
2059,J043016.02-250739.08,67.56675,-25.12752222,COMPACT,0,,
2060,J043025.54-112119.62,67.60641667,-11.35545,COMPACT,0,,
2061,J043029.27+375819.77,67.62195833,37.97215833,COMPACT,0,,
2062,J043055.30-093849.76,67.73041667,-9.647155556,COMPACT,0,,
2063,J043056.81+062832.90,67.73670833,6.475805556,COMPACT,0,,
2064,J043105.05+743426.95,67.77104167,74.57415278,COMPACT,0,,
2065,J043113.34-344420.45,67.80558333,-34.73901389,COMPACT,0,,
2066,J043138.71+613449.07,67.91129167,61.58029722,1-SIDE SEPARATED,0,,
2067,J043145.07+740326.67,67.93779167,74.05740833,COMPACT,0,,
2068,J043206.44+313113.37,68.02683333,31.52038056,COMPACT_D,0,,
2069,J043236.18-350139.78,68.15075,-35.02771667,COMPACT,0,,
2070,J043240.38+450013.79,68.16825,45.00383056,COMPACT_D,0,,
2071,J043259.56-373044.89,68.24816667,-37.51246944,COMPACT,0,,
2072,J043311.09+052115.55,68.29620833,5.354319444,COMPACT_D,0,,
2073,J043315.51-071752.61,68.314625,-7.297947222,COMPACT,0,,
2074,J043338.85+174950.61,68.411875,17.830725,2-SIDE EXTENDED,0,,
2075,J043405.24-254000.31,68.52183333,-25.66675278,COMPACT,0,,
2076,J043407.92-201517.11,68.533,-20.25475278,COMPACT,0,,
2077,J043414.05+491512.75,68.55854167,49.25354167,2-SIDE SEPARATED,0,,
2078,J043439.38-100728.46,68.66408333,-10.12457222,COMPACT,0,,
2079,J043440.99+092348.67,68.67079167,9.396852778,COMPACT,0,,
2080,J043512.80+244646.22,68.80333333,24.77950556,COMPACT,0,,
2081,J043515.75-155901.55,68.815625,-15.98376389,COMPACT,0,,
2082,J043521.30+255510.30,68.83875,25.91952778,COMPACT,0,,
2083,J043524.97+371118.45,68.85404167,37.18845833,2-SIDE SEPARATED,0,,
2084,J043557.83-233328.95,68.99095833,-23.55804167,COMPACT,0,,
2085,J043614.58-003638.60,69.06075,-0.6107222222,COMPACT,0,,
2086,J043654.98-012024.72,69.22908333,-1.3402,COMPACT,0,,
2087,J043700.42-122047.59,69.25175,-12.34655278,1-SIDE SEPARATED,0,,
2088,J043728.05+054723.48,69.366875,5.789855556,COMPACT,0,,
2089,J043736.61-295403.85,69.40254167,-29.90106944,COMPACT_D,0,,
2090,J043748.22-281339.34,69.45091667,-28.22759444,COMPACT_D,0,,
2091,J043812.33-181009.29,69.551375,-18.16924722,2-SIDE EXTENDED,0,,
2092,J043819.51-051204.10,69.58129167,-5.201138889,2-SIDE SEPARATED,0,,
2093,J043823.59-230907.11,69.59829167,-23.151975,2-SIDE SEPARATED,0,,
2094,J043835.02-125103.47,69.64591667,-12.85096389,COMPACT_D,0,,
2095,J043839.29-005300.27,69.66370833,-0.8834083333,COMPACT,0,,
2096,J043859.13+484847.05,69.746375,48.81306944,COMPACT,0,,
2097,J043903.45-390912.31,69.764375,-39.15341944,COMPACT,0,,
2098,J043907.94-092408.77,69.78308333,-9.402436111,COMPACT,0,,
2099,J043933.90-321011.02,69.89125,-32.16972778,COMPACT_D,0,,
2100,J043938.05-274915.08,69.90854167,-27.82085556,COMPACT,0,,
2101,J043943.68-000508.00,69.932,-0.08555555556,COMPACT,0,,
2102,J043953.15-154025.56,69.97145833,-15.67376667,2-SIDE EXTENDED,0,,
2103,J044003.88+493037.79,70.01616667,49.51049722,COMPACT,0,,
2104,J044018.74+775558.92,70.07808333,77.93303333,COMPACT,0,,
2105,J044020.17-080217.47,70.08404167,-8.038186111,COMPACT,0,,
2106,J044021.14+143757.06,70.08808333,14.63251667,COMPACT,0,,
2107,J044021.57-034657.39,70.089875,-3.782608333,COMPACT,0,,
2108,J044027.74+272840.56,70.11558333,27.47793333,COMPACT_D,0,,
2109,J044044.99-330943.87,70.18745833,-33.16218611,2-SIDE SEPARATED,0,,
2110,J044050.37+275046.90,70.209875,27.84636111,COMPACT,0,,
2111,J044059.37-104438.34,70.247375,-10.74398333,COMPACT,0,,
2112,J044111.79-355620.71,70.299125,-35.93908611,COMPACT,0,,
2113,J044113.33-042621.20,70.30554167,-4.439222222,1-SIDE SEPARATED,0,,
2114,J044117.45+760118.60,70.32270833,76.02183333,2-SIDE SEPARATED,0,,
2115,J044128.86+040839.74,70.37025,4.144372222,2-SIDE SEPARATED,0,,
2116,J044141.57-054635.32,70.42320833,-5.776477778,2-SIDE SEPARATED,0,,
2117,J044148.04+021536.90,70.45016667,2.26025,COMPACT,0,,
2118,J044200.88-355855.11,70.50366667,-35.981975,COMPACT,0,,
2119,J044228.28+490603.12,70.61783333,49.10086667,NON-DETECTION,0,,
2120,J044230.24+001139.08,70.626,0.1941888889,COMPACT,0,,
2121,J044231.05+612950.82,70.629375,61.49745,COMPACT,0,,
2122,J044238.66-001743.16,70.66108333,-0.2953222222,COMPACT,0,,EP02
2123,J044251.31+184335.14,70.71379167,18.72642778,VISUAL NEEDED,1,COMPACT,
2124,J044256.78+504631.06,70.73658333,50.77529444,COMPACT,0,,
2125,J044305.72+435336.02,70.77383333,43.89333889,2-SIDE EXTENDED,0,,
2126,J044312.18+190945.75,70.80075,19.16270833,COMPACT,0,,
2127,J044316.05+611846.87,70.816875,61.31301944,COMPACT_D,0,,
2128,J044322.58+164615.06,70.84408333,16.77085,1-SIDE SEPARATED,0,,
2129,J044356.93-385104.07,70.98720833,-38.85113056,COMPACT,0,,
2130,J044358.72-165141.30,70.99466667,-16.86147222,COMPACT,0,,
2131,J044438.32-281018.03,71.15966667,-28.171675,1-SIDE EXTENDED,0,,
2132,J044451.36+502724.56,71.214,50.45682222,COMPACT,0,,
2133,J044452.45+414235.86,71.21854167,41.70996111,COMPACT,0,,
2134,J044501.46-340135.32,71.25608333,-34.02647778,COMPACT,0,,
2135,J044510.63-383835.37,71.29429167,-38.64315833,2-SIDE SEPARATED,0,,
2136,J044513.70+743918.38,71.30708333,74.65510556,2-SIDE SEPARATED,0,,
2137,J044518.51-352546.24,71.327125,-35.42951111,COMPACT,0,,
2138,J044522.96+044726.86,71.34566667,4.790794444,COMPACT,0,,
2139,J044546.38+783858.17,71.44325,78.64949167,2-SIDE SEPARATED,0,,
2140,J044550.77+321653.29,71.46154167,32.28146944,COMPACT,0,,
2141,J044608.21-133156.83,71.53420833,-13.53245278,COMPACT,0,,
2142,J044619.82+025653.38,71.58258333,2.948161111,COMPACT_D,0,,
2143,J044624.60-391545.47,71.6025,-39.26263056,COMPACT_D,0,,
2144,J044639.85-012302.13,71.66604167,-1.383925,COMPACT,0,,
2145,J044646.41+503739.31,71.693375,50.62758611,2-SIDE SEPARATED,0,,
2146,J044655.04+625548.11,71.72933333,62.93003056,COMPACT,0,,
2147,J044655.32-322411.76,71.7305,-32.40326667,COMPACT_D,0,,
2148,J044655.77-003420.66,71.732375,-0.5724055556,COMPACT,0,,
2149,J044704.52+731936.18,71.76883333,73.32671667,COMPACT_D,0,,
2150,J044708.83+332746.21,71.78679167,33.46283611,COMPACT,0,,
2151,J044713.29-342121.60,71.805375,-34.356,COMPACT,0,,
2152,J044730.44-393659.40,71.87683333,-39.6165,COMPACT,0,,
2153,J044742.15-251956.72,71.925625,-25.33242222,COMPACT_offset,0,,
2154,J044754.74-032242.19,71.97808333,-3.378386111,COMPACT,0,,
2155,J044800.46+245216.03,72.00191667,24.87111944,1-SIDE SEPARATED,0,,
2156,J044810.52+011018.94,72.04383333,1.171927778,1-SIDE EXTENDED,0,,
2157,J044815.04-365902.42,72.06266667,-36.98400556,1-SIDE SEPARATED,0,,
2158,J044817.38-210944.81,72.07241667,-21.16244722,COMPACT_D,0,,
2159,J044825.99-342056.23,72.10829167,-34.34895278,COMPACT,0,,
2160,J044837.62-163243.21,72.15675,-16.54533611,COMPACT,0,,
2161,J044839.04-383828.66,72.16266667,-38.64129444,COMPACT,0,,
2162,J044849.47-093531.49,72.206125,-9.592080556,COMPACT_D,0,,
2163,J044850.40+112754.31,72.21,11.46508611,COMPACT,0,,
2164,J044850.93-342500.72,72.21220833,-34.41686667,2-SIDE SEPARATED,0,,
2165,J044858.81-204446.19,72.24504167,-20.74616389,COMPACT,0,,
2166,J044900.16+823319.22,72.25066667,82.55533889,COMPACT,0,,
2167,J044905.75+554344.94,72.27395833,55.72915,COMPACT,0,,
2168,J044907.67+112128.64,72.28195833,11.35795556,COMPACT_D,0,,
2169,J044912.51+175431.68,72.302125,17.9088,COMPACT,0,,
2170,J044921.17+072910.75,72.33820833,7.486319444,COMPACT,0,,
2171,J044923.32+633209.37,72.34716667,63.53593611,COMPACT_D,0,,
2172,J044929.58-285955.10,72.37325,-28.99863889,COMPACT_D,0,,
2173,J044931.10-214243.95,72.37958333,-21.71220833,COMPACT_D,0,,
2174,J044933.65+421746.73,72.39020833,42.29631389,1-SIDE SEPARATED,0,,
2175,J044942.91-005722.42,72.42879167,-0.9562277778,2-SIDE EXTENDED,0,,
2176,J044951.81+604548.12,72.465875,60.76336667,1-SIDE SEPARATED,0,,
2177,J045000.38+224759.82,72.50158333,22.79995,COMPACT,0,,
2178,J045002.65-311255.20,72.51104167,-31.21533333,COMPACT,0,,
2179,J045018.05+203636.96,72.57520833,20.61026667,COMPACT,0,,
2180,J045037.12+201059.28,72.65466667,20.18313333,2-SIDE SEPARATED,0,,
2181,J045053.35+023917.55,72.72229167,2.654875,COMPACT,0,,
2182,J045100.03-340721.76,72.750125,-34.12271111,COMPACT,0,,
2183,J045112.27-035452.78,72.801125,-3.914661111,COMPACT,0,,
2184,J045121.68-041002.53,72.84033333,-4.167369444,1-SIDE SEPARATED,0,,
2185,J045133.77+333010.87,72.89070833,33.50301944,COMPACT,0,,
2186,J045136.84+131940.12,72.9035,13.32781111,2-SIDE SEPARATED,0,,
2187,J045137.90-372236.12,72.90791667,-37.3767,COMPACT,0,,
2188,J045142.08+543554.28,72.92533333,54.59841111,COMPACT,0,,
2189,J045158.11+762636.95,72.992125,76.44359722,1-SIDE SEPARATED,0,,
2190,J045213.90-384117.60,73.05791667,-38.68822222,1-SIDE SEPARATED,0,,
2191,J045242.57+123624.49,73.177375,12.60680278,COMPACT,0,,
2192,J045244.78-220119.89,73.18658333,-22.02219167,2-SIDE EXTENDED,0,,
2193,J045246.81+330932.84,73.19504167,33.15912222,1-SIDE SEPARATED,0,,
2194,J045302.23+012835.70,73.25929167,1.476583333,COMPACT_D,0,,
2195,J045303.88-253917.80,73.26616667,-25.65494444,COMPACT,0,,
2196,J045312.47+632117.96,73.30195833,63.35498889,COMPACT,0,,
2197,J045314.64-280737.26,73.311,-28.12701667,COMPACT_D,0,,
2198,J045326.43-113001.20,73.360125,-11.50033333,2-SIDE SEPARATED,0,,
2199,J045358.56+120456.70,73.494,12.08241667,COMPACT,0,,
2200,J045404.91-392530.88,73.52045833,-39.42524444,1-SIDE SEPARATED,0,,
2201,J045409.46+372409.05,73.53941667,37.40251389,COMPACT,0,,
2202,J045422.01+221755.17,73.59170833,22.29865833,1-SIDE SEPARATED,0,,
2203,J045426.17-315218.65,73.60904167,-31.87184722,1-SIDE SEPARATED,0,,
2204,J045426.61-382714.56,73.610875,-38.45404444,COMPACT,0,,
2205,J045428.10-342014.20,73.61708333,-34.33727778,2-SIDE SEPARATED,0,,
2206,J045435.79+034549.59,73.649125,3.763775,COMPACT,0,,
2207,J045451.75-244711.50,73.715625,-24.78652778,COMPACT,0,,
2208,J045453.69-045508.75,73.72370833,-4.919097222,COMPACT,0,,
2209,J045500.24-321730.90,73.751,-32.29191667,COMPACT,0,,
2210,J045506.21+171930.00,73.775875,17.325,COMPACT,0,,
2211,J045524.21-053223.84,73.850875,-5.539955556,1-SIDE SEPARATED,0,,
2212,J045525.22-372043.44,73.85508333,-37.3454,COMPACT,0,,
2213,J045525.83+002613.61,73.857625,0.4371138889,COMPACT,0,,
2214,J045533.05+201032.95,73.88770833,20.17581944,COMPACT,0,,
2215,J045557.54-294330.17,73.98975,-29.72504722,COMPACT,0,,
2216,J045606.27-115157.26,74.026125,-11.86590556,COMPACT,0,,
2217,J045611.86+094247.78,74.04941667,9.713272222,COMPACT,0,,
2218,J045631.30-040245.64,74.13041667,-4.046011111,COMPACT_D,0,,
2219,J045633.05+563352.04,74.13770833,56.56445556,COMPACT,0,,
2220,J045636.68-313612.59,74.15283333,-31.60349722,COMPACT_D,0,,
2221,J045639.68-185452.70,74.16533333,-18.91463889,COMPACT,0,,
2222,J045647.17+040053.03,74.19654167,4.014730556,COMPACT,0,,
2223,J045647.33+323202.35,74.19720833,32.53398611,COMPACT,0,,
2224,J045706.19+535655.53,74.27579167,53.94875833,1-SIDE SEPARATED,0,,
2225,J045707.71+064507.24,74.282125,6.752011111,COMPACT_D,0,,
2226,J045752.93-151010.08,74.47054167,-15.16946667,COMPACT,0,,
2227,J045754.32-181916.04,74.47633333,-18.32112222,COMPACT_D,0,,
2228,J045757.19-223744.82,74.48829167,-22.62911667,COMPACT,0,,
2229,J045848.96-272313.90,74.704,-27.38719444,COMPACT,0,,
2230,J045853.64-261429.00,74.7235,-26.24138889,COMPACT,0,,
2231,J045914.60-334110.37,74.81083333,-33.68621389,COMPACT_D,0,,
2232,J045915.93-261357.60,74.816375,-26.23266667,COMPACT,0,,
2233,J045922.34+761254.41,74.84308333,76.21511389,COMPACT,0,,
2234,J045938.64-073011.66,74.911,-7.503238889,COMPACT,0,,
2235,J045958.95-170352.17,74.995625,-17.06449167,2-SIDE SEPARATED,0,,
2236,J050016.65-142243.92,75.069375,-14.37886667,COMPACT,0,,
2237,J050038.78+013023.91,75.16158333,1.506641667,2-SIDE SEPARATED,0,,EP01
2238,J050042.36-181703.96,75.1765,-18.28443333,VISUAL NEEDED,1,COMPACT,
2239,J050049.92+654745.42,75.208,65.79595,COMPACT,0,,
2240,J050111.71-205949.04,75.29879167,-20.99695556,COMPACT,0,,
2241,J050112.80-015914.31,75.30333333,-1.987308333,COMPACT_D,0,,
2242,J050112.86-242301.57,75.30358333,-24.38376944,COMPACT,0,,
2243,J050119.26+383327.50,75.33025,38.55763889,1-SIDE SEPARATED,0,,
2244,J050119.73-292852.17,75.33220833,-29.48115833,NON-DETECTION,0,,
